Date,Open,High,Low,Close,Adj Close,Volume
2023-07-27,340.480011,341.329987,329.049988,330.720001,329.352783,39635300
2023-07-28,333.670013,340.01001,333.170013,338.369995,336.971161,28484900
2023-07-31,336.920013,337.700012,333.359985,335.920013,334.531311,25446000
2023-08-01,335.190002,338.540009,333.700012,336.339996,334.949554,18311900
2023-08-02,333.630005,333.630005,326.359985,327.5,326.146118,27761300
2023-08-03,326,329.880005,325.950012,326.660004,325.30957,18253700
2023-08-04,331.880005,335.140015,327.23999,327.779999,326.424957,23727700
2023-08-07,328.369995,331.109985,327.519989,330.109985,328.7453,17741500
2023-08-08,326.959991,328.75,323,326.049988,324.702087,22327600
2023-08-09,326.470001,327.109985,321.049988,322.230011,320.897919,22373300
2023-08-10,326.019989,328.26001,321.179993,322.929993,321.594971,20113700
2023-08-11,320.26001,322.410004,319.209991,321.01001,319.682953,24342600
2023-08-14,321.390015,324.059998,320.079987,324.040009,322.700439,18836100
2023-08-15,323,325.089996,320.899994,321.859985,320.529388,16966300
2023-08-16,320.799988,324.420013,319.799988,320.399994,319.751007,20698900
2023-08-17,320.540009,321.869995,316.209991,316.880005,316.238159,21257200
2023-08-18,314.48999,318.380005,311.549988,316.480011,315.838959,24744800
2023-08-21,317.929993,322.769989,317.040009,321.880005,321.228027,24040000
2023-08-22,325.5,326.079987,321.459991,322.459991,321.806824,16102000
2023-08-23,323.820007,329.200012,323.459991,327,326.337646,21166400
2023-08-24,332.850006,332.980011,319.959991,319.970001,319.321899,23281400
2023-08-25,321.470001,325.359985,318.799988,322.980011,322.325806,21684100
2023-08-28,325.660004,326.149994,321.720001,323.700012,323.044342,14808500
2023-08-29,321.880005,328.980011,321.880005,328.410004,327.744781,19284600
2023-08-30,328.670013,329.809998,326.450012,328.790009,328.124023,15222100
2023-08-31,329.200012,330.910004,326.779999,327.76001,327.09613,26411000
2023-09-01,331.309998,331.98999,326.779999,328.660004,327.994293,14931200
2023-09-05,329,334.850006,328.660004,333.549988,332.874359,18553900
2023-09-06,333.380005,334.459991,330.179993,332.880005,332.20575,17535800
2023-09-07,331.290009,333.079987,329.029999,329.910004,329.24176,18381000
2023-09-08,330.089996,336.160004,329.459991,334.269989,333.592896,19530100
2023-09-11,337.23999,338.420013,335.429993,337.940002,337.255493,16583300
2023-09-12,335.820007,336.790009,331.480011,331.769989,331.097961,17565500
2023-09-13,331.309998,336.850006,331.170013,336.059998,335.379303,16544400
2023-09-14,339.149994,340.859985,336.570007,338.700012,338.013947,20267000
2023-09-15,336.920013,337.399994,329.649994,330.220001,329.551117,37666900
2023-09-18,327.799988,330.399994,326.359985,329.059998,328.393463,16834200
2023-09-19,326.170013,329.390015,324.51001,328.649994,327.984283,16505900
2023-09-20,329.51001,329.589996,320.51001,320.769989,320.12027,21436500
2023-09-21,319.26001,325.350006,315,319.529999,318.882782,35529500
2023-09-22,321.320007,321.450012,316.149994,317.01001,316.367889,21447900
2023-09-25,316.589996,317.670013,315,317.540009,316.89682,17836000
2023-09-26,315.130005,315.880005,310.019989,312.140015,311.507751,26297600
2023-09-27,312.299988,314.299988,309.690002,312.790009,312.156433,19410100
2023-09-28,310.98999,315.480011,309.450012,313.640015,313.00473,19683600
2023-09-29,317.75,319.470001,314.980011,315.75,315.110443,24140300
2023-10-02,316.279999,321.890015,315.179993,321.799988,321.148163,20570000
2023-10-03,320.829987,321.390015,311.209991,313.390015,312.755219,21033500
2023-10-04,314.029999,320.040009,314,318.959991,318.313934,20720100
2023-10-05,319.089996,319.980011,314.899994,319.359985,318.713104,16965600
2023-10-06,316.549988,329.190002,316.299988,327.26001,326.597137,25645500
2023-10-09,324.75,330.299988,323.179993,329.820007,329.151947,19891200
2023-10-10,330.959991,331.100006,327.670013,328.390015,327.724854,20557100
2023-10-11,331.209991,332.820007,329.140015,332.420013,331.746674,20063200
2023-10-12,330.570007,333.630005,328.720001,331.160004,330.489227,19313100
2023-10-13,332.380005,333.829987,326.359985,327.730011,327.066193,21072400
2023-10-16,331.049988,336.140015,330.600006,332.640015,331.966248,22158000
2023-10-17,329.589996,333.459991,327.410004,332.059998,331.38739,18338500
2023-10-18,332.48999,335.589996,328.299988,330.109985,329.441345,23153600
2023-10-19,332.149994,336.880005,330.910004,331.320007,330.648895,25052100
2023-10-20,331.720001,331.920013,325.450012,326.670013,326.008331,25012600
2023-10-23,325.470001,332.730011,324.390015,329.320007,328.652954,24374700
2023-10-24,331.299988,331.839996,327.600006,330.529999,329.860504,31153600
2023-10-25,345.019989,346.200012,337.619995,340.670013,339.97998,55053800
2023-10-26,340.540009,341.630005,326.940002,327.890015,327.225861,37828500
2023-10-27,330.429993,336.720001,328.399994,329.809998,329.141968,29856500
2023-10-30,333.410004,339.450012,331.829987,337.309998,336.62677,22828100
2023-10-31,338.850006,339,334.690002,338.109985,337.42514,20265300
2023-11-01,339.790009,347.420013,339.649994,346.070007,345.369019,28158800
2023-11-02,347.23999,348.829987,344.769989,348.320007,347.614471,24348100
2023-11-03,349.630005,354.390015,347.329987,352.799988,352.085388,23624000
2023-11-06,353.450012,357.540009,353.350006,356.529999,355.807831,23828300
2023-11-07,359.399994,362.459991,357.630005,360.529999,359.799744,25833900
2023-11-08,361.679993,363.869995,360.549988,363.200012,362.464325,26767800
2023-11-09,362.299988,364.790009,360.359985,360.690002,359.959412,24847300
2023-11-10,361.48999,370.100006,361.070007,369.670013,368.921234,28042100
2023-11-13,368.220001,368.470001,365.899994,366.679993,365.937256,19986500
2023-11-14,371.01001,371.950012,367.350006,370.269989,369.519989,27683900
2023-11-15,371.279999,373.130005,367.109985,369.670013,369.670013,26860100
2023-11-16,370.959991,376.350006,370.179993,376.170013,376.170013,27182300
2023-11-17,373.609985,374.369995,367,369.850006,369.850006,40157000
2023-11-20,371.220001,378.869995,371,377.440002,377.440002,52465100
2023-11-21,375.670013,376.220001,371.119995,373.070007,373.070007,28423100
2023-11-22,378,379.790009,374.970001,377.850006,377.850006,23345300
2023-11-24,377.329987,377.970001,375.140015,377.429993,377.429993,10176600
2023-11-27,376.779999,380.640015,376.200012,378.609985,378.609985,22179200
2023-11-28,378.350006,383,378.160004,382.700012,382.700012,20453100
2023-11-29,383.76001,384.299988,377.440002,378.850006,378.850006,28963400
2023-11-30,378.48999,380.089996,375.470001,378.910004,378.910004,30554400
2023-12-01,376.76001,378.160004,371.309998,374.51001,374.51001,33020400
2023-12-04,369.100006,369.519989,362.899994,369.140015,369.140015,32063300
2023-12-05,366.450012,373.079987,365.619995,372.519989,372.519989,23065000
2023-12-06,373.540009,374.179993,368.029999,368.799988,368.799988,21182100
2023-12-07,368.230011,371.450012,366.320007,370.950012,370.950012,23118900
2023-12-08,369.200012,374.459991,368.230011,374.230011,374.230011,20144800
2023-12-11,368.480011,371.600006,366.100006,371.299988,371.299988,27708800
2023-12-12,370.850006,374.420013,370.459991,374.380005,374.380005,24838300
2023-12-13,376.019989,377.640015,370.769989,374.369995,374.369995,30955500
2023-12-14,373.309998,373.76001,364.130005,365.929993,365.929993,43277500
2023-12-15,366.850006,372.399994,366.279999,370.730011,370.730011,78478200
2023-12-18,369.450012,373,368.679993,372.649994,372.649994,21802900
2023-12-19,371.48999,373.26001,369.839996,373.26001,373.26001,20603700
2023-12-20,375,376.029999,370.529999,370.619995,370.619995,26316700
2023-12-21,372.559998,374.410004,370.040009,373.540009,373.540009,17708000
2023-12-22,373.679993,375.179993,372.709991,374.579987,374.579987,17091100
2023-12-26,375,376.940002,373.5,374.660004,374.660004,12673100
2023-12-27,373.690002,375.059998,372.809998,374.070007,374.070007,14905400
2023-12-28,375.369995,376.459991,374.160004,375.279999,375.279999,14327000
2023-12-29,376,377.160004,373.480011,376.040009,376.040009,18723000
